out_thermometer__etienne.temperature,heater__heater.powerLevel,thermometer__etienne.temperature,window__window.opened,window__blinds_open
23,0.0,22.999990925494405,True,0
7,1.0,7.400021059919044,True,1
17,1.0,17.399985942383957,True,1
0,0.0,0.20002607331613345,True,1
17,1.0,17.39997261048381,True,1
17,1.0,17.399999999979155,True,1
23,0.0,21.137438549709533,False,0
28,0.0,22.657163445958734,False,0
23,0.0,22.772261427401368,False,0
28,0.0,23.918758104665226,False,0
7,0.0,20.261784482038333,False,0
0,1.0,19.123976284308604,False,1
0,1.0,19.323225707660335,False,-1
23,0.0,21.25988168079271,False,0
17,1.0,22.573133611076447,False,0
30,0.0,24.205696271558185,False,0
17,0.0,22.682591037744427,False,0
0,1.0,19.02360541886054,False,1
17,0.0,20.695712297764263,False,1
28,0.0,22.471456535255275,False,0
28,0.0,23.722517153862036,False,0
17,0.0,22.283228226037526,False,0
28,0.0,23.48141290637163,False,0
23,0.0,23.423008159685768,False,0
23,0.0,23.32720629689157,False,0
0,0.0,18.61918966186772,False,1
30,0.0,22.220931260947648,False,0
23,0.0,22.450185241926214,False,0
30,0.0,24.10879741768639,False,0
7,0.0,20.427177974371787,False,0
23,0.0,20.88697736862646,False,-1
7,1.0,19.258202775504586,False,0
28,0.0,21.411171240677884,False,0
17,0.0,20.511342239817957,False,0
0,1.0,0.40002701300669663,True,1
30,0.0,29.999949985291718,True,0
17,1.0,17.400016160669548,True,1
23,0.0,22.999993252929155,True,0
28,0.0,24.094761878626073,False,0
30,0.0,25.41902367999171,False,0
23,0.0,24.924981294651197,False,0
0,0.8419859311366125,19.579007034431694,False,0
23,0.0,20.477385349826115,False,1
28,0.0,22.13629011764219,False,0
30,0.0,23.91296752652113,False,0
23,0.0,23.759719336055834,False,0
28,0.0,24.676821225314338,False,0
17,0.0,23.053474719396355,False,0
17,0.0,21.6768652255841,False,0
28,0.0,23.017242494473553,False,0
7,0.6649457809871606,19.66752710950642,False,0
23,0.0,20.51437612267052,False,-1
30,0.0,22.60190659775408,False,0
30,0.0,24.285351022769625,False,0
17,1.0,17.40001211720712,True,1
7,1.0,7.400013947984116,True,1
28,0.0,27.999971217390282,True,0
17,1.0,17.40001239360837,True,1
0,1.0,18.063096458009234,False,1
17,0.0,20.827886240036186,False,1
7,0.0,20.04965570179975,False,-1
28,1.0,24.296230946691786,False,0
7,0.0,20.571960046010048,False,0
17,0.2625334255653513,19.868733287217324,False,-1
0,1.0,19.13264778753912,False,1
7,0.2956338226934392,19.85218308865328,False,-1
23,0.0,21.286567182931297,False,0
17,1.0,22.624620340450534,False,0
30,0.0,24.232051254280233,False,0
17,1.0,24.926999251216497,False,0
30,0.0,26.00569711766202,False,0
30,0.0,26.91382085968923,False,0
7,0.0,22.605136956274418,False,0
0,1.0,19.024372278688492,False,1
28,0.0,22.01736012708445,False,0
23,0.0,22.271364387303425,False,0
23,0.0,22.439117428296296,False,0
17,0.0,21.24169607823346,False,0
28,0.0,22.68957124714708,False,0
0,1.0,19.006111791514844,False,1
23,0.0,21.23194324935057,False,0
28,1.0,24.962898455882943,False,0
28,0.0,25.68134466077555,False,0
0,0.0,20.072759410636696,False,0
17,0.28588441769648654,19.857057791151757,False,1
30,0.0,22.095926743342627,False,0
28,0.0,23.457139997534753,False,0
30,0.0,29.999992014528328,True,0
7,1.0,7.400030750526733,True,1
23,0.0,22.999982055032188,True,0
28,0.0,27.999992924823246,True,0
30,0.0,29.99999725807576,True,0
30,0.0,29.999999999997968,True,0
0,1.0,0.4000442572932766,True,1
30,0.0,29.999961616149896,True,0
17,1.0,17.400014074963128,True,1
0,1.0,0.4000242080130864,True,1
23,0.0,22.999966251757694,True,0
17,1.0,17.400007833194767,True,1
30,1.0,30.19997932749284,True,0
28,0.0,28.000003109944206,True,0
7,1.0,7.400029262491524,True,1
17,1.0,17.399982667156802,True,1
23,0.0,22.999990687530634,True,0
0,1.0,0.4000319550120131,True,1
23,0.0,22.999972139153822,True,0
0,1.0,0.40003092991006167,True,1
23,0.0,22.999972273469137,True,0
0,1.0,0.40003143068379904,True,1
28,0.0,27.99995382657707,True,0
30,0.0,29.999997160933543,True,0
7,1.0,7.400028685180064,True,1
7,1.0,7.40000000002188,True,1
30,0.0,29.99996175549361,True,0
7,1.0,7.40003347645265,True,1
7,1.0,7.400000000028859,True,1
28,0.0,27.999967765940546,True,0
7,1.0,7.4000300377470305,True,1
28,0.0,27.999968553304587,True,0
7,0.0,23.411683244040244,False,0
7,0.539011237043276,19.730494381478362,False,0
0,1.0,19.14673153234588,False,1
23,0.0,21.235919805531818,False,0
23,0.0,21.638713737402284,False,0
23,0.0,21.948335153112346,False,0
17,1.0,23.10630615451918,False,0
28,0.0,24.18517416868351,False,0
30,0.0,25.47757132937231,False,0
7,0.0,21.496972049193666,False,0
23,0.0,21.690040491287352,False,0
23,0.0,21.987805206306223,False,0
0,1.0,19.0576128439895,False,1
7,1.0,20.797367321653542,False,-1
0,0.9276764971284237,19.536161751435788,False,1
23,0.0,21.25738130215369,False,0
17,0.0,20.345780999956634,False,0
0,1.0,19.1139748776865,False,1
17,1.0,21.779227171939265,False,0
7,0.0,18.918501730897965,False,1
23,0.0,21.218014909463882,False,0
0,1.0,19.07828045264845,False,1
23,0.0,21.25061047254567,False,0
17,0.0,20.32385896185294,False,0
30,0.0,29.999984835443783,True,0
0,1.0,0.4000419357978332,True,1
0,1.0,0.40000000003270175,True,1
17,1.0,17.39997601427038,True,1
28,0.0,27.99998518848957,True,0
23,0.0,23.00000661530505,True,0
28,0.0,24.084937753717846,False,0
17,0.0,22.568681485710204,False,0
7,0.9658961140523701,19.517051942973815,False,0
0,1.0,19.161346344035227,False,1
0,1.0,19.353073402995776,False,-1
30,0.0,22.442391311523377,False,0
0,0.0,18.31008853415318,False,1
28,0.0,21.82437516227122,False,0
23,0.0,22.155006619618444,False,0
17,0.0,21.039812814750583,False,0
7,1.0,19.269366960368817,False,0
30,0.0,21.823869072198757,False,0
28,0.0,23.264857376690497,False,0
28,1.0,26.600776495160837,False,0
28,0.0,26.995110713820672,False,0
23,0.0,26.122701866926143,False,0
7,0.0,21.934160774089804,False,0
17,0.0,20.695444390690753,False,0
7,1.0,7.400018184082229,True,1
7,0.0,7.20000018109079,True,1
17,1.0,13.819440581155002,False,1
23,0.0,22.99999070949719,True,0
30,0.0,29.99998999026311,True,0
17,1.0,17.40001503938949,True,1
7,0.0,7.2000128741592455,True,1
17,1.0,17.399984437261562,True,1
17,1.0,17.39999999998995,True,1
23,0.0,22.999993629536256,True,0
28,0.0,27.99999246790778,True,0
30,0.0,29.99999713100742,True,0
17,1.0,17.40001482838768,True,1
17,1.0,17.400000000012565,True,1
30,0.0,29.99998427080994,True,0
28,0.0,29.56424741527275,False,0
23,0.0,28.10530687996662,False,0
30,0.0,29.999993639445997,True,0
28,0.0,28.000002388037476,True,0
23,1.0,23.200006652112528,True,0
0,1.0,0.40003239653360684,True,1
7,1.0,6.344772721995474,False,1
30,0.0,13.822614874428021,False,1
28,0.0,20.97679492604593,False,1
30,0.0,23.04744822097864,False,0
7,0.6003158073295367,19.69984209633523,False,0
17,0.28810540092491266,19.855947299537544,False,-1
23,0.0,20.58619580614155,False,-1
28,0.0,22.232453777400544,False,0
28,0.0,23.559507024375186,False,0
17,0.0,22.16102567913977,False,0
7,1.0,19.40098370635441,False,0
7,0.5180464507886953,19.740976774605652,False,1
7,0.2865509951707921,19.856724502414604,False,1
23,1.0,23.172720824127403,False,0
28,0.0,24.307247305167262,False,0
7,0.0,20.5369720180658,False,0
17,0.2710565417890507,19.864471729105475,False,-1
28,0.0,21.654635353446427,False,0
28,0.0,23.11552153784794,False,0
0,1.0,18.99751917562372,False,1
7,0.29821863289855344,19.850890683550723,False,-1
17,0.0,20.7410013692402,False,0
0,1.0,19.096959692325147,False,1
30,0.0,29.99998153691039,True,0
0,0.0,23.45678289702588,False,0
28,0.0,24.23585880331119,False,0
28,0.0,25.09130516245624,False,0
30,1.0,28.459538710615703,False,0
28,0.0,28.000001680375366,True,0
7,1.0,7.400029175277144,True,1
7,1.0,7.400000000020322,True,1
7,1.0,7.400000000000002,True,1
7,1.0,7.400000000000002,True,-1
28,0.0,27.999969627183614,True,0
0,1.0,0.400040742156833,True,1
30,0.0,29.999964746634948,True,0
17,0.0,27.15406099178614,False,0
30,0.0,27.70056342507209,False,0
0,0.0,21.69210412944316,False,0
30,0.0,23.306951168179424,False,0
7,0.3986059877360759,19.800697006131962,False,0
17,0.28718232577679004,19.856408837111605,False,-1
23,0.0,20.577492660005408,False,-1
30,0.0,22.677977065080547,False,0
30,0.0,29.999991973006562,True,0
17,1.0,17.400015006325955,True,1
30,0.0,21.997467917092653,False,0
7,1.0,19.446323984245925,False,0
0,0.0,17.145477172349924,False,1
28,0.0,21.609858759607274,False,0
28,0.0,23.062687380191495,False,0
23,0.0,23.08131477474483,False,0
0,1.0,0.40003238628689813,True,1
30,0.0,29.999958755399966,True,0
